"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Alabama","2020-05-15",4227,398,156,634,64,23
"Alabama","2020-05-16",4241,378,150,636,65,22
"Alabama","2020-05-17",4255,359,145,638,66,21
"Alabama","2020-05-18",4267,341,140,640,66,20
"Alabama","2020-05-19",4279,323,136,642,67,19
"Alabama","2020-05-20",4289,306,131,643,67,18
"Alabama","2020-05-21",4299,290,126,645,68,17
"Alabama","2020-05-22",4307,275,121,646,68,16
"Alabama","2020-05-23",4315,260,117,647,69,15
"Alabama","2020-05-24",4323,246,113,648,69,15
"Alabama","2020-05-25",4330,232,108,649,70,14
"Alabama","2020-05-26",4336,220,104,650,70,13
"Alabama","2020-05-27",4341,208,100,651,70,13
"Alabama","2020-05-28",4346,196,96,652,71,12
"Alabama","2020-05-29",4351,185,92,653,71,11
"Alabama","2020-05-30",4355,175,89,653,71,11
"Alabama","2020-05-31",4359,165,85,654,72,10
"Alabama","2020-06-01",4363,156,82,654,72,9
"Alabama","2020-06-02",4366,147,78,655,72,9
"Alabama","2020-06-03",4369,138,75,655,72,8
"Alabama","2020-06-04",4372,131,72,656,73,8
"Alabama","2020-06-05",4374,123,69,656,73,7
"Alabama","2020-06-06",4377,116,66,656,73,7
"Alabama","2020-06-07",4379,109,63,657,73,7
"Alabama","2020-06-08",4380,103,61,657,73,6
"Alabama","2020-06-09",4382,97,58,657,73,6
"Alabama","2020-06-10",4384,92,55,658,74,6
"Alabama","2020-06-11",4385,87,53,658,74,5
"Alabama","2020-06-12",4386,82,51,658,74,5
"Alabama","2020-06-13",4387,77,49,658,74,5
"Alabama","2020-06-14",4388,73,46,658,74,4
"Alabama","2020-06-15",4389,68,44,658,74,4
"Arizona","2020-03-31",1087,705,129,160,21,29
"Arizona","2020-04-01",1225,766,143,180,25,32
"Arizona","2020-04-02",1362,821,155,201,29,35
"Arizona","2020-04-03",1498,869,167,221,33,37
"Arizona","2020-04-04",1631,911,179,241,38,39
"Arizona","2020-04-05",1761,945,189,261,43,41
"Arizona","2020-04-06",1888,973,198,280,48,43
"Arizona","2020-04-07",2010,995,206,298,54,44
"Arizona","2020-04-08",2128,1010,212,316,59,45
"Arizona","2020-04-09",2241,1019,218,333,65,46
"Arizona","2020-04-10",2349,1023,223,349,70,47
"Arizona","2020-04-11",2451,1022,227,364,76,47
"Arizona","2020-04-12",2549,1016,230,379,81,47
"Arizona","2020-04-13",2641,1006,232,393,87,47
"Arizona","2020-04-14",2727,992,233,406,92,47
"Arizona","2020-04-15",2809,975,233,418,97,46
"Arizona","2020-04-16",2886,955,232,430,102,46
"Arizona","2020-04-17",2957,933,231,440,108,45
"Arizona","2020-04-18",3024,908,229,450,113,44
"Arizona","2020-04-19",3087,882,227,460,117,43
"Arizona","2020-04-20",3145,854,224,468,122,42
"Arizona","2020-04-21",3199,825,221,477,127,41
"Arizona","2020-04-22",3249,796,217,484,131,40
"Arizona","2020-04-23",3295,765,213,491,135,39
"Arizona","2020-04-24",3338,735,208,497,139,38
"Arizona","2020-04-25",3378,705,204,503,143,36
"Arizona","2020-04-26",3414,674,199,509,147,35
"Arizona","2020-04-27",3448,644,194,514,150,34
"Arizona","2020-04-28",3478,614,188,518,154,32
"Arizona","2020-04-29",3507,585,183,523,157,31
"Arizona","2020-04-30",3532,557,178,527,160,30
"Arizona","2020-05-01",3556,529,172,530,163,29
"Arizona","2020-05-02",3578,502,167,533,166,27
"Arizona","2020-05-03",3598,476,161,536,168,26
"Arizona","2020-05-04",3616,450,156,539,171,25
"Arizona","2020-05-05",3632,426,150,542,173,24
"Arizona","2020-05-06",3647,403,145,544,175,22
"Arizona","2020-05-07",3661,380,140,546,178,21
"Arizona","2020-05-08",3673,359,134,548,180,20
"Arizona","2020-05-09",3685,338,129,549,181,19
"Arizona","2020-05-10",3695,319,124,551,183,18
"Arizona","2020-05-11",3704,300,119,552,185,17
"Arizona","2020-05-12",3713,282,115,554,186,16
"Arizona","2020-05-13",3721,266,110,555,188,15
"Arizona","2020-05-14",3728,250,105,556,189,15
"Arizona","2020-05-15",3734,235,101,557,191,14
"Arizona","2020-05-16",3739,220,97,558,192,13
"Arizona","2020-05-17",3745,207,93,558,193,12
"Arizona","2020-05-18",3749,194,89,559,194,11
"Arizona","2020-05-19",3753,182,85,560,195,11
"Arizona","2020-05-20",3757,171,81,560,196,10
"Arizona","2020-05-21",3761,160,78,561,197,10
"Arizona","2020-05-22",3764,150,74,561,198,9
"Arizona","2020-05-23",3767,141,71,562,199,8
"Arizona","2020-05-24",3769,132,68,562,199,8
"Arizona","2020-05-25",3771,124,65,562,200,7
"Arizona","2020-05-26",3773,116,62,563,201,7
"Arizona","2020-05-27",3775,109,59,563,201,7
"Arizona","2020-05-28",3777,102,56,563,202,6
"Arizona","2020-05-29",3778,95,53,563,202,6
"Arizona","2020-05-30",3780,89,51,564,203,5
"Arizona","2020-05-31",3781,84,49,564,203,5
"Arizona","2020-06-01",3782,78,46,564,204,5
"Arizona","2020-06-02",3783,74,44,564,204,4
"Arizona","2020-06-03",3784,69,42,564,205,4
"Arizona","2020-06-04",3784,65,40,564,205,4
"Arizona","2020-06-05",3785,61,38,564,205,4
"Arizona","2020-06-06",3786,57,36,565,206,3
"Arizona","2020-06-07",3786,53,35,565,206,3
"Arizona","2020-06-08",3787,50,33,565,206,3
"Arizona","2020-06-09",3787,47,31,565,206,3
"Arizona","2020-06-10",3788,44,30,565,207,3
"Arizona","2020-06-11",3788,41,28,565,207,2
"Arizona","2020-06-12",3788,39,27,565,207,2
"Arizona","2020-06-13",3788,36,26,565,207,2
"Arizona","2020-06-14",3789,34,24,565,207,2
"Arizona","2020-06-15",3789,32,23,565,208,2
"Arkansas","2020-03-31",629,383,74,94,7,17
"Arkansas","2020-04-01",688,402,79,103,8,18
"Arkansas","2020-04-02",746,418,83,112,9,18
"Arkansas","2020-04-03",802,431,88,120,11,19
"Arkansas","2020-04-04",855,440,91,128,12,20
"Arkansas","2020-04-05",907,446,94,136,13,20
"Arkansas","2020-04-06",956,450,97,143,15,21
"Arkansas","2020-04-07",1003,452,99,150,16,21
"Arkansas","2020-04-08",1048,451,101,157,17,21
"Arkansas","2020-04-09",1090,448,102,163,19,21
"Arkansas","2020-04-10",1130,443,103,169,20,21
"Arkansas","2020-04-11",1167,437,104,175,21,21
"Arkansas","2020-04-12",1203,429,104,180,22,21
"Arkansas","2020-04-13",1236,420,104,185,24,21
"Arkansas","2020-04-14",1267,410,103,190,25,20
"Arkansas","2020-04-15",1296,399,103,194,26,20
"Arkansas","2020-04-16",1323,387,102,198,27,19
"Arkansas","2020-04-17",1348,375,101,202,28,19
"Arkansas","2020-04-18",1371,362,99,206,30,19
"Arkansas","2020-04-19",1393,350,98,209,31,18
"Arkansas","2020-04-20",1413,337,96,212,32,17
"Arkansas","2020-04-21",1432,323,94,215,33,17
"Arkansas","2020-04-22",1449,310,92,217,34,16
"Arkansas","2020-04-23",1465,297,90,220,34,16
"Arkansas","2020-04-24",1480,284,88,222,35,15
"Arkansas","2020-04-25",1493,271,86,224,36,15
"Arkansas","2020-04-26",1506,259,83,226,37,14
"Arkansas","2020-04-27",1517,246,81,228,38,14
"Arkansas","2020-04-28",1527,234,79,229,38,13
"Arkansas","2020-04-29",1537,223,76,231,39,12
"Arkansas","2020-04-30",1546,211,74,232,40,12
"Arkansas","2020-05-01",1554,200,71,233,40,11
"Arkansas","2020-05-02",1561,190,69,234,41,11
"Arkansas","2020-05-03",1568,180,67,235,41,10
"Arkansas","2020-05-04",1574,170,64,236,42,10
"Arkansas","2020-05-05",1580,161,62,237,42,9
"Arkansas","2020-05-06",1585,152,60,238,43,9
"Arkansas","2020-05-07",1589,143,58,238,43,8
"Arkansas","2020-05-08",1594,135,56,239,44,8
"Arkansas","2020-05-09",1598,128,53,240,44,8
"Arkansas","2020-05-10",1601,120,51,240,44,7
"Arkansas","2020-05-11",1604,113,49,241,45,7
"Arkansas","2020-05-12",1607,107,47,241,45,6
"Arkansas","2020-05-13",1610,100,46,241,45,6
"Arkansas","2020-05-14",1612,94,44,242,46,6
"Arkansas","2020-05-15",1614,89,42,242,46,5
"Arkansas","2020-05-16",1616,84,40,242,46,5
"Arkansas","2020-05-17",1618,79,39,243,47,5
"Arkansas","2020-05-18",1619,74,37,243,47,5
"Arkansas","2020-05-19",1621,69,35,243,47,4
"Arkansas","2020-05-20",1622,65,34,243,47,4
"Arkansas","2020-05-21",1623,61,32,244,47,4
"Arkansas","2020-05-22",1624,58,31,244,48,4
"Arkansas","2020-05-23",1625,54,30,244,48,3
"Arkansas","2020-05-24",1626,51,28,244,48,3
"Arkansas","2020-05-25",1627,48,27,244,48,3
"Arkansas","2020-05-26",1628,45,26,244,48,3
"Arkansas","2020-05-27",1628,42,25,244,48,3
"Arkansas","2020-05-28",1629,40,24,244,48,2
"Arkansas","2020-05-29",1629,37,23,244,48,2
"Arkansas","2020-05-30",1630,35,22,244,49,2
"Arkansas","2020-05-31",1630,33,21,245,49,2
"Arkansas","2020-06-01",1631,31,20,245,49,2
"Arkansas","2020-06-02",1631,29,19,245,49,2
"Arkansas","2020-06-03",1631,27,18,245,49,2
"Arkansas","2020-06-04",1632,26,17,245,49,2
"Arkansas","2020-06-05",1632,24,16,245,49,1
"Arkansas","2020-06-06",1632,23,16,245,49,1
"Arkansas","2020-06-07",1632,21,15,245,49,1
"Arkansas","2020-06-08",1632,20,14,245,49,1
"Arkansas","2020-06-09",1633,19,14,245,49,1
"Arkansas","2020-06-10",1633,18,13,245,49,1
"Arkansas","2020-06-11",1633,17,12,245,49,1
"Arkansas","2020-06-12",1633,16,12,245,50,1
"Arkansas","2020-06-13",1633,15,11,245,50,1
"Arkansas","2020-06-14",1633,14,11,245,50,1
"Arkansas","2020-06-15",1633,13,10,245,50,1
"California","2020-03-31",6078,3181,642,908,130,140
"California","2020-04-01",6572,3341,682,983,145,148
"California","2020-04-02",7067,3487,721,1057,161,155
"California","2020-04-03",7560,3617,757,1131,177,162
"California","2020-04-04",8049,3732,791,1204,194,168
"California","2020-04-05",8532,3830,822,1277,211,173
"California","2020-04-06",9006,3911,851,1348,229,178
"California","2020-04-07",9471,3975,877,1417,247,182
"California","2020-04-08",9923,4024,900,1485,266,186
"California","2020-04-09",10363,4056,919,1551,284,188
"California","2020-04-10",10790,4072,936,1615,303,190
"California","2020-04-11",11201,4074,950,1677,322,192
"California","2020-04-12",11597,4062,961,1736,341,192
"California","2020-04-13",11978,4037,969,1793,359,192
"California","2020-04-14",12342,4000,974,1848,378,192
"California","2020-04-15",12690,3951,977,1900,396,191
"California","2020-04-16",13021,3893,977,1950,414,189
"California","2020-04-17",13336,3825,974,1997,432,187
"California","2020-04-18",13635,3749,970,2042,449,184
"California","2020-04-19",13918,3667,963,2084,466,182
"California","2020-04-20",14186,3578,955,2125,483,178
"California","2020-04-21",14438,3483,944,2162,499,175
"California","2020-04-22",14676,3385,932,2198,515,171
"California","2020-04-23",14899,3283,919,2232,530,167
"California","2020-04-24",15108,3178,904,2263,545,162
"California","2020-04-25",15305,3071,888,2292,560,158
"California","2020-04-26",15489,2963,871,2320,574,153
"California","2020-04-27",15660,2855,853,2346,587,149
"California","2020-04-28",15820,2746,834,2370,600,144
"California","2020-04-29",15970,2638,814,2392,612,139
"California","2020-04-30",16108,2530,794,2413,624,134
"California","2020-05-01",16238,2424,774,2432,636,129
"California","2020-05-02",16357,2319,753,2450,646,124
"California","2020-05-03",16469,2216,732,2467,657,119
"California","2020-05-04",16572,2116,711,2482,667,115
"California","2020-05-05",16667,2018,689,2497,676,110
"California","2020-05-06",16755,1922,668,2510,685,105
"California","2020-05-07",16836,1829,647,2522,694,101
"California","2020-05-08",16911,1739,626,2533,702,96
"California","2020-05-09",16980,1653,605,2544,710,92
"California","2020-05-10",17044,1569,584,2553,718,88
"California","2020-05-11",17103,1488,564,2562,725,84
"California","2020-05-12",17157,1410,544,2570,731,80
"California","2020-05-13",17206,1336,524,2578,738,76
"California","2020-05-14",17252,1264,505,2584,744,72
"California","2020-05-15",17293,1196,486,2591,749,68
"California","2020-05-16",17332,1131,467,2596,755,65
"California","2020-05-17",17366,1068,449,2602,760,61
"California","2020-05-18",17398,1009,432,2606,764,58
"California","2020-05-19",17428,952,415,2611,769,55
"California","2020-05-20",17455,898,398,2615,773,52
"California","2020-05-21",17479,847,382,2619,777,49
"California","2020-05-22",17501,799,366,2622,781,47
"California","2020-05-23",17522,753,351,2625,785,44
"California","2020-05-24",17540,709,336,2628,788,42
"California","2020-05-25",17557,668,322,2630,791,39
"California","2020-05-26",17573,629,309,2633,794,37
"California","2020-05-27",17587,592,295,2635,797,35
"California","2020-05-28",17599,557,282,2637,799,33
"California","2020-05-29",17611,524,270,2638,802,31
"California","2020-05-30",17621,493,258,2640,804,29
"California","2020-05-31",17631,464,247,2641,806,27
"California","2020-06-01",17640,436,236,2643,809,26
"California","2020-06-02",17648,410,225,2644,811,24
"California","2020-06-03",17655,385,215,2645,812,23
"California","2020-06-04",17661,362,206,2646,814,21
"California","2020-06-05",17667,341,196,2647,816,20
"California","2020-06-06",17672,320,187,2648,817,19
"California","2020-06-07",17677,301,179,2648,819,18
"California","2020-06-08",17682,283,171,2649,820,17
"California","2020-06-09",17686,266,163,2650,821,15
"California","2020-06-10",17689,250,155,2650,822,15
"California","2020-06-11",17692,235,148,2651,824,14
"California","2020-06-12",17695,221,141,2651,825,13
"California","2020-06-13",17698,208,134,2651,826,12
"California","2020-06-14",17700,196,128,2652,826,11
"California","2020-06-15",17702,184,122,2652,827,10
"Colorado","2020-03-31",2690,1675,317,400,10,72
"Colorado","2020-04-01",3102,1903,363,462,12,82
"Colorado","2020-04-02",3553,2147,412,530,14,92
"Colorado","2020-04-03",4044,2405,465,603,16,104
"Colorado","2020-04-04",4574,2675,521,683,18,116
"Colorado","2020-04-05",5142,2956,581,768,21,129
"Colorado","2020-04-06",5749,3246,643,859,23,142
"Colorado","2020-04-07",6391,3543,708,955,26,156
"Colorado","2020-04-08",7068,3844,774,1057,30,170
"Colorado","2020-04-09",7777,4147,843,1163,33,184
"Colorado","2020-04-10",8517,4450,912,1274,37,198
"Colorado","2020-04-11",9283,4750,983,1389,41,213
"Colorado","2020-04-12",10075,5045,1053,1508,45,227
"Colorado","2020-04-13",10888,5333,1124,1630,50,241
"Colorado","2020-04-14",11720,5612,1194,1755,55,255
"Colorado","2020-04-15",12568,5880,1264,1882,60,268
"Colorado","2020-04-16",13428,6135,1332,2011,65,281
"Colorado","2020-04-17",14299,6376,1398,2141,70,294
"Colorado","2020-04-18",15176,6601,1462,2273,76,305
"Colorado","2020-04-19",16056,6809,1524,2405,82,317
"Colorado","2020-04-20",16938,6999,1583,2537,88,327
"Colorado","2020-04-21",17817,7170,1639,2669,94,337
"Colorado","2020-04-22",18692,7322,1692,2801,101,346
"Colorado","2020-04-23",19561,7454,1741,2931,107,354
"Colorado","2020-04-24",20420,7566,1787,3060,114,361
"Colorado","2020-04-25",21267,7658,1829,3187,121,367
"Colorado","2020-04-26",22102,7730,1867,3312,127,372
"Colorado","2020-04-27",22921,7782,1901,3435,134,377
"Colorado","2020-04-28",23724,7815,1931,3555,141,380
"Colorado","2020-04-29",24509,7829,1957,3673,148,383
"Colorado","2020-04-30",25274,7825,1980,3788,155,385
"Colorado","2020-05-01",26019,7803,1998,3900,162,386
"Colorado","2020-05-02",26743,7765,2012,4008,169,386
"Colorado","2020-05-03",27445,7710,2022,4113,175,385
"Colorado","2020-05-04",28124,7641,2029,4215,182,383
"Colorado","2020-05-05",28780,7558,2031,4314,189,381
"Colorado","2020-05-06",29413,7462,2031,4409,196,378
"Colorado","2020-05-07",30022,7354,2026,4500,202,375
"Colorado","2020-05-08",30607,7236,2019,4588,208,370
"Colorado","2020-05-09",31169,7107,2009,4672,215,366
"Colorado","2020-05-10",31708,6969,1995,4753,221,360
"Colorado","2020-05-11",32224,6824,1979,4830,227,355
"Colorado","2020-05-12",32716,6672,1960,4904,233,348
"Colorado","2020-05-13",33186,6513,1939,4975,239,342
"Colorado","2020-05-14",33634,6350,1915,5042,244,335
"Colorado","2020-05-15",34060,6183,1889,5106,250,328
"Colorado","2020-05-16",34465,6012,1862,5166,255,320
"Colorado","2020-05-17",34850,5838,1833,5224,261,312
"Colorado","2020-05-18",35215,5663,1802,5279,266,304
"Colorado","2020-05-19",35560,5487,1769,5331,271,296
"Colorado","2020-05-20",35887,5310,1736,5380,275,288
"Colorado","2020-05-21",36196,5133,1701,5426,280,280
"Colorado","2020-05-22",36488,4957,1666,5470,284,271
"Colorado","2020-05-23",36763,4782,1629,5511,289,263
"Colorado","2020-05-24",37022,4609,1592,5550,293,254
"Colorado","2020-05-25",37266,4438,1555,5587,297,246
"Colorado","2020-05-26",37495,4270,1517,5621,301,238
"Colorado","2020-05-27",37711,4104,1479,5653,304,229
"Colorado","2020-05-28",37913,3942,1440,5684,308,221
"Colorado","2020-05-29",38102,3782,1402,5712,311,213
"Colorado","2020-05-30",38280,3627,1363,5739,314,205
"Colorado","2020-05-31",38447,3475,1325,5764,318,197
"Colorado","2020-06-01",38602,3327,1287,5787,321,189
"Colorado","2020-06-02",38748,3183,1249,5809,323,182
"Colorado","2020-06-03",38884,3044,1212,5829,326,174
"Colorado","2020-06-04",39010,2908,1174,5848,329,167
"Colorado","2020-06-05",39129,2777,1138,5866,331,160
"Colorado","2020-06-06",39239,2651,1101,5883,334,153
"Colorado","2020-06-07",39341,2528,1066,5898,336,147
"Colorado","2020-06-08",39437,2410,1031,5912,338,140
"Colorado","2020-06-09",39526,2297,996,5926,340,134
"Colorado","2020-06-10",39608,2187,963,5938,342,128
"Colorado","2020-06-11",39685,2082,930,5949,344,122
"Colorado","2020-06-12",39756,1981,897,5960,346,116
"Colorado","2020-06-13",39822,1884,866,5970,348,111
"Colorado","2020-06-14",39883,1791,835,5979,349,105
"Colorado","2020-06-15",39939,1702,805,5988,351,100
"Connecticut","2020-03-31",2328,1514,276,343,48,63
"Connecticut","2020-04-01",2687,1705,314,396,57,71
"Connecticut","2020-04-02",3066,1897,353,453,68,80
"Connecticut","2020-04-03",3462,2087,393,513,80,88
"Connecticut","2020-04-04",3874,2273,434,574,93,97
"Connecticut","2020-04-05",4297,2452,473,638,107,105
"Connecticut","2020-04-06",4729,2622,513,703,122,113
"Connecticut","2020-04-07",5166,2781,550,768,138,121
"Connecticut","2020-04-08",5606,2927,587,834,155,128
"Connecticut","2020-04-09",6046,3059,621,900,172,135
"Connecticut","2020-04-10",6483,3177,654,966,191,141
"Connecticut","2020-04-11",6916,3278,684,1031,210,146
"Connecticut","2020-04-12",7341,3364,711,1095,230,151
"Connecticut","2020-04-13",7758,3434,736,1157,250,155
"Connecticut","2020-04-14",8164,3487,758,1218,270,158
"Connecticut","2020-04-15",8559,3526,777,1277,291,161
"Connecticut","2020-04-16",8941,3549,793,1335,312,163
"Connecticut","2020-04-17",9309,3557,807,1390,333,165
"Connecticut","2020-04-18",9663,3552,818,1443,354,166
"Connecticut","2020-04-19",10003,3534,826,1494,375,166
"Connecticut","2020-04-20",10327,3505,831,1543,396,166
"Connecticut","2020-04-21",10637,3464,834,1589,417,165
"Connecticut","2020-04-22",10931,3414,835,1633,437,163
"Connecticut","2020-04-23",11210,3354,833,1675,457,162
"Connecticut","2020-04-24",11473,3287,829,1714,477,159
"Connecticut","2020-04-25",11723,3213,824,1752,496,157
"Connecticut","2020-04-26",11957,3133,816,1787,515,154
"Connecticut","2020-04-27",12178,3048,807,1820,533,151
"Connecticut","2020-04-28",12385,2959,796,1851,551,147
"Connecticut","2020-04-29",12580,2867,784,1880,568,144
"Connecticut","2020-04-30",12761,2772,771,1908,585,140
"Connecticut","2020-05-01",12931,2676,756,1933,601,136
"Connecticut","2020-05-02",13089,2578,741,1957,617,132
"Connecticut","2020-05-03",13236,2480,725,1979,631,127
"Connecticut","2020-05-04",13373,2381,708,1999,646,123
"Connecticut","2020-05-05",13501,2283,691,2019,660,119
"Connecticut","2020-05-06",13619,2186,673,2036,673,114
"Connecticut","2020-05-07",13728,2091,655,2053,686,110
"Connecticut","2020-05-08",13829,1997,636,2068,698,106
"Connecticut","2020-05-09",13922,1905,618,2082,709,102
"Connecticut","2020-05-10",14009,1815,599,2095,720,97
"Connecticut","2020-05-11",14088,1727,580,2107,731,93
"Connecticut","2020-05-12",14162,1642,561,2118,741,89
"Connecticut","2020-05-13",14229,1559,543,2128,750,85
"Connecticut","2020-05-14",14291,1480,524,2137,759,81
"Connecticut","2020-05-15",14348,1403,506,2146,768,77
"Connecticut","2020-05-16",14400,1329,488,2153,776,74
"Connecticut","2020-05-17",14448,1258,470,2161,784,70
"Connecticut","2020-05-18",14492,1189,452,2167,791,66
"Connecticut","2020-05-19",14532,1124,435,2173,798,63
"Connecticut","2020-05-20",14569,1062,419,2179,804,60
"Connecticut","2020-05-21",14602,1002,402,2184,810,57
"Connecticut","2020-05-22",14633,945,386,2188,816,54
"Connecticut","2020-05-23",14661,891,371,2193,821,51
"Connecticut","2020-05-24",14686,840,356,2196,827,48
"Connecticut","2020-05-25",14710,791,341,2200,831,45
"Connecticut","2020-05-26",14731,745,327,2203,836,43
"Connecticut","2020-05-27",14750,701,313,2206,840,40
"Connecticut","2020-05-28",14768,659,300,2209,844,38
"Connecticut","2020-05-29",14784,620,287,2211,848,36
"Connecticut","2020-05-30",14798,583,274,2213,852,34
"Connecticut","2020-05-31",14811,548,262,2215,855,32
"Connecticut","2020-06-01",14823,514,251,2217,858,30
"Connecticut","2020-06-02",14834,483,240,2219,861,28
"Connecticut","2020-06-03",14844,454,229,2220,864,27
"Connecticut","2020-06-04",14853,426,219,2221,866,25
"Connecticut","2020-06-05",14861,400,209,2223,869,23
"Connecticut","2020-06-06",14868,375,199,2224,871,22
"Connecticut","2020-06-07",14875,352,190,2225,873,21
"Connecticut","2020-06-08",14881,331,181,2226,875,19
"Connecticut","2020-06-09",14886,310,173,2226,877,18
"Connecticut","2020-06-10",14891,291,165,2227,879,17
"Connecticut","2020-06-11",14895,273,157,2228,881,16
"Connecticut","2020-06-12",14899,256,150,2228,882,15
"Connecticut","2020-06-13",14903,240,142,2229,884,14
"Connecticut","2020-06-14",14906,226,136,2229,885,13
"Connecticut","2020-06-15",14909,212,129,2230,886,12
"District of Columbia","2020-03-31",397,243,45,56,5,10
"District of Columbia","2020-04-01",441,261,50,63,6,11
"District of Columbia","2020-04-02",484,276,54,69,6,12
"District of Columbia","2020-04-03",527,290,57,76,7,13
"District of Columbia","2020-04-04",568,301,61,82,8,13
"District of Columbia","2020-04-05",609,310,64,88,8,14
"District of Columbia","2020-04-06",648,318,66,94,9,14
"District of Columbia","2020-04-07",685,323,69,99,10,15
"District of Columbia","2020-04-08",721,326,71,105,11,15
"District of Columbia","2020-04-09",756,328,73,110,12,15
"District of Columbia","2020-04-10",789,328,74,115,12,15
"District of Columbia","2020-04-11",821,326,75,120,13,15
"District of Columbia","2020-04-12",850,324,76,124,14,15
"District of Columbia","2020-04-13",879,320,76,128,15,15
"District of Columbia","2020-04-14",905,315,77,132,15,15
"District of Columbia","2020-04-15",930,309,77,136,16,15
"District of Columbia","2020-04-16",954,303,77,140,17,15
"District of Columbia","2020-04-17",976,295,76,143,18,15
"District of Columbia","2020-04-18",997,288,76,146,18,14
"District of Columbia","2020-04-19",1016,279,75,149,19,14
"District of Columbia","2020-04-20",1034,271,74,152,20,14
"District of Columbia","2020-04-21",1051,262,73,154,20,13
"District of Columbia","2020-04-22",1067,252,72,157,21,13
"District of Columbia","2020-04-23",1082,243,70,159,21,13
"District of Columbia","2020-04-24",1095,234,69,161,22,12
"District of Columbia","2020-04-25",1108,224,68,163,23,12
"District of Columbia","2020-04-26",1119,215,66,165,23,12
"District of Columbia","2020-04-27",1130,206,65,166,24,11
"District of Columbia","2020-04-28",1140,197,63,168,24,11
"District of Columbia","2020-04-29",1149,188,61,169,25,10
"District of Columbia","2020-04-30",1157,179,60,170,25,10
"District of Columbia","2020-05-01",1165,170,58,171,25,9
"District of Columbia","2020-05-02",1172,162,56,173,26,9
"District of Columbia","2020-05-03",1179,154,54,173,26,9
"District of Columbia","2020-05-04",1185,146,53,174,27,8
"District of Columbia","2020-05-05",1190,139,51,175,27,8
"District of Columbia","2020-05-06",1195,131,49,176,27,8
"District of Columbia","2020-05-07",1200,125,48,177,28,7
"District of Columbia","2020-05-08",1204,118,46,177,28,7
"District of Columbia","2020-05-09",1208,111,44,178,28,7
"District of Columbia","2020-05-10",1211,105,43,178,28,6
"District of Columbia","2020-05-11",1214,99,41,179,29,6
"District of Columbia","2020-05-12",1217,94,40,179,29,6
"District of Columbia","2020-05-13",1220,89,38,180,29,5
"District of Columbia","2020-05-14",1222,84,37,180,29,5
"District of Columbia","2020-05-15",1224,79,35,180,29,5
"District of Columbia","2020-05-16",1226,74,34,181,30,4
"District of Columbia","2020-05-17",1228,70,33,181,30,4
"District of Columbia","2020-05-18",1230,66,31,181,30,4
"District of Columbia","2020-05-19",1231,62,30,181,30,4
"District of Columbia","2020-05-20",1232,58,29,182,30,4
"District of Columbia","2020-05-21",1234,55,28,182,30,3
"District of Columbia","2020-05-22",1235,52,26,182,31,3
"District of Columbia","2020-05-23",1236,49,25,182,31,3
