"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"California","2020-04-16",28506,10709,2452,4245,906,499
"California","2020-04-17",29576,10700,2486,4405,961,502
"California","2020-04-18",30602,10653,2511,4559,1016,503
"California","2020-04-19",31584,10570,2529,4706,1071,502
"California","2020-04-20",32521,10455,2539,4847,1126,500
"California","2020-04-21",33413,10310,2542,4981,1179,496
"California","2020-04-22",34260,10138,2539,5108,1232,491
"California","2020-04-23",35061,9943,2529,5228,1284,485
"California","2020-04-24",35819,9726,2513,5342,1335,478
"California","2020-04-25",36534,9491,2492,5449,1384,469
"California","2020-04-26",37207,9241,2465,5550,1433,460
"California","2020-04-27",37839,8978,2434,5644,1480,450
"California","2020-04-28",38432,8704,2399,5733,1526,439
"California","2020-04-29",38987,8422,2360,5817,1570,427
"California","2020-04-30",39505,8135,2318,5894,1613,415
"California","2020-05-01",39990,7843,2272,5967,1654,403
"California","2020-05-02",40441,7549,2224,6035,1694,390
"California","2020-05-03",40860,7255,2174,6098,1732,378
"California","2020-05-04",41250,6962,2122,6156,1769,365
"California","2020-05-05",41612,6671,2069,6211,1804,351
"California","2020-05-06",41948,6383,2014,6261,1838,338
"California","2020-05-07",42258,6100,1959,6307,1870,325
"California","2020-05-08",42546,5822,1903,6350,1901,312
"California","2020-05-09",42811,5551,1846,6390,1930,299
"California","2020-05-10",43055,5286,1790,6427,1958,287
"California","2020-05-11",43281,5029,1733,6461,1985,274
"California","2020-05-12",43489,4780,1677,6492,2010,262
"California","2020-05-13",43680,4538,1620,6521,2034,250
"California","2020-05-14",43855,4305,1565,6547,2057,239
"California","2020-05-15",44016,4081,1510,6571,2079,227
"California","2020-05-16",44164,3865,1456,6593,2099,216
"California","2020-05-17",44300,3658,1403,6614,2119,206
"California","2020-05-18",44424,3459,1351,6632,2137,195
"California","2020-05-19",44537,3269,1300,6649,2154,185
"California","2020-05-20",44641,3088,1250,6665,2171,176
"California","2020-05-21",44736,2914,1201,6679,2186,167
"California","2020-05-22",44822,2749,1154,6692,2201,158
"California","2020-05-23",44902,2592,1107,6704,2215,149
"California","2020-05-24",44974,2443,1063,6715,2228,141
"California","2020-05-25",45039,2302,1019,6725,2240,134
"California","2020-05-26",45099,2167,977,6734,2252,126
"California","2020-05-27",45153,2040,936,6742,2262,119
"California","2020-05-28",45203,1920,896,6749,2273,112
"California","2020-05-29",45248,1806,858,6756,2282,106
"California","2020-05-30",45289,1698,821,6762,2291,100
"California","2020-05-31",45326,1596,785,6768,2300,94
"California","2020-06-01",45359,1500,751,6773,2308,88
"California","2020-06-02",45390,1410,718,6777,2315,83
"California","2020-06-03",45418,1325,686,6781,2322,78
"California","2020-06-04",45443,1245,655,6785,2329,73
"California","2020-06-05",45465,1169,625,6788,2335,69
"California","2020-06-06",45486,1098,597,6792,2341,65
"California","2020-06-07",45505,1031,570,6794,2347,61
"California","2020-06-08",45521,968,544,6797,2352,57
"California","2020-06-09",45537,909,519,6799,2357,54
"California","2020-06-10",45550,853,495,6801,2361,50
"California","2020-06-11",45563,801,472,6803,2366,47
"California","2020-06-12",45574,752,450,6805,2370,44
"California","2020-06-13",45584,706,429,6806,2373,41
"California","2020-06-14",45593,663,409,6808,2377,39
"Colorado","2020-04-12",7093,2824,629,1056,276,130
"Colorado","2020-04-13",7365,2810,637,1096,294,130
"Colorado","2020-04-14",7622,2784,642,1135,313,130
"Colorado","2020-04-15",7865,2748,644,1172,331,129
"Colorado","2020-04-16",8094,2702,644,1206,349,128
"Colorado","2020-04-17",8308,2648,642,1238,367,126
"Colorado","2020-04-18",8509,2586,639,1268,384,124
"Colorado","2020-04-19",8696,2518,633,1296,401,122
"Colorado","2020-04-20",8870,2445,626,1322,418,119
"Colorado","2020-04-21",9033,2368,617,1347,434,116
"Colorado","2020-04-22",9183,2288,608,1369,449,113
"Colorado","2020-04-23",9322,2205,597,1390,464,110
"Colorado","2020-04-24",9451,2121,585,1409,478,107
"Colorado","2020-04-25",9569,2036,572,1427,492,103
"Colorado","2020-04-26",9679,1950,559,1444,505,100
"Colorado","2020-04-27",9779,1865,544,1459,518,96
"Colorado","2020-04-28",9871,1781,530,1472,530,92
"Colorado","2020-04-29",9956,1697,515,1485,542,89
"Colorado","2020-04-30",10034,1615,500,1497,553,85
"Colorado","2020-05-01",10105,1535,484,1507,563,81
"Colorado","2020-05-02",10169,1457,469,1517,573,78
"Colorado","2020-05-03",10229,1381,454,1526,582,74
"Colorado","2020-05-04",10283,1308,438,1534,591,71
"Colorado","2020-05-05",10332,1237,423,1542,600,67
"Colorado","2020-05-06",10376,1169,407,1548,608,64
"Colorado","2020-05-07",10417,1103,392,1554,615,61
"Colorado","2020-05-08",10454,1041,378,1560,622,58
"Colorado","2020-05-09",10488,981,363,1565,629,55
"Colorado","2020-05-10",10518,923,349,1569,635,52
"Colorado","2020-05-11",10546,869,335,1574,641,49
"Colorado","2020-05-12",10570,817,321,1577,647,46
"Colorado","2020-05-13",10593,768,308,1581,652,44
"Colorado","2020-05-14",10613,721,295,1584,657,41
"Colorado","2020-05-15",10632,677,283,1587,662,39
"Colorado","2020-05-16",10649,635,271,1589,666,37
"Colorado","2020-05-17",10664,596,259,1591,670,34
"Colorado","2020-05-18",10677,558,248,1593,674,32
"Colorado","2020-05-19",10689,523,237,1595,677,31
"Colorado","2020-05-20",10700,490,226,1597,681,29
"Colorado","2020-05-21",10710,459,216,1598,684,27
"Colorado","2020-05-22",10719,430,206,1600,687,25
"Colorado","2020-05-23",10727,403,197,1601,690,24
"Colorado","2020-05-24",10734,377,187,1602,692,22
"Colorado","2020-05-25",10741,353,179,1603,695,21
"Colorado","2020-05-26",10746,330,170,1604,697,20
"Colorado","2020-05-27",10752,309,162,1605,699,18
"Colorado","2020-05-28",10756,289,155,1605,701,17
"Colorado","2020-05-29",10761,270,147,1606,703,16
"Colorado","2020-05-30",10764,253,140,1606,705,15
"Colorado","2020-05-31",10768,237,134,1607,706,14
"Colorado","2020-06-01",10771,221,127,1607,708,13
"Colorado","2020-06-02",10773,207,121,1608,709,12
"Colorado","2020-06-03",10776,194,115,1608,710,11
"Colorado","2020-06-04",10778,181,110,1608,712,11
"Colorado","2020-06-05",10780,170,104,1609,713,10
"Colorado","2020-06-06",10782,159,99,1609,714,9
"Colorado","2020-06-07",10783,149,94,1609,715,9
"Colorado","2020-06-08",10785,139,90,1609,716,8
"Colorado","2020-06-09",10786,130,85,1610,717,8
"Colorado","2020-06-10",10787,122,81,1610,718,7
"Colorado","2020-06-11",10788,114,77,1610,718,7
"Colorado","2020-06-12",10789,107,73,1610,719,6
"Colorado","2020-06-13",10790,100,69,1610,720,6
"Colorado","2020-06-14",10790,94,66,1610,721,5
"Connecticut","2020-04-12",12564,6435,1274,1878,536,277
"Connecticut","2020-04-13",13558,6747,1351,2027,596,292
"Connecticut","2020-04-14",14549,7026,1423,2176,659,306
"Connecticut","2020-04-15",15531,7269,1489,2323,724,318
"Connecticut","2020-04-16",16497,7475,1550,2468,791,329
"Connecticut","2020-04-17",17444,7643,1605,2610,860,339
"Connecticut","2020-04-18",18366,7773,1653,2748,930,346
"Connecticut","2020-04-19",19262,7865,1695,2883,1002,352
"Connecticut","2020-04-20",20127,7922,1730,3012,1073,357
"Connecticut","2020-04-21",20960,7943,1758,3137,1146,360
"Connecticut","2020-04-22",21759,7931,1780,3257,1218,362
"Connecticut","2020-04-23",22523,7889,1796,3372,1290,362
"Connecticut","2020-04-24",23251,7818,1805,3481,1362,361
"Connecticut","2020-04-25",23943,7721,1809,3585,1433,359
"Connecticut","2020-04-26",24598,7600,1807,3683,1503,355
"Connecticut","2020-04-27",25218,7458,1801,3776,1571,351
"Connecticut","2020-04-28",25802,7297,1789,3864,1638,345
"Connecticut","2020-04-29",26351,7121,1773,3946,1704,339
"Connecticut","2020-04-30",26866,6931,1752,4023,1768,332
"Connecticut","2020-05-01",27349,6729,1729,4096,1830,325
"Connecticut","2020-05-02",27800,6518,1701,4163,1891,316
"Connecticut","2020-05-03",28222,6300,1671,4227,1949,308
"Connecticut","2020-05-04",28614,6077,1639,4285,2006,299
"Connecticut","2020-05-05",28978,5851,1604,4340,2060,289
"Connecticut","2020-05-06",29317,5622,1567,4391,2112,280
"Connecticut","2020-05-07",29631,5393,1528,4438,2162,270
"Connecticut","2020-05-08",29921,5164,1488,4482,2211,260
"Connecticut","2020-05-09",30190,4938,1447,4522,2257,250
"Connecticut","2020-05-10",30438,4714,1406,4559,2301,240
"Connecticut","2020-05-11",30666,4494,1363,4593,2342,230
"Connecticut","2020-05-12",30877,4279,1321,4625,2382,220
"Connecticut","2020-05-13",31070,4068,1278,4654,2420,211
"Connecticut","2020-05-14",31248,3864,1235,4681,2457,201
"Connecticut","2020-05-15",31411,3665,1192,4705,2491,192
"Connecticut","2020-05-16",31561,3473,1150,4728,2523,183
"Connecticut","2020-05-17",31698,3288,1108,4748,2554,174
"Connecticut","2020-05-18",31824,3109,1067,4767,2583,165
"Connecticut","2020-05-19",31938,2938,1026,4784,2611,157
"Connecticut","2020-05-20",32043,2773,986,4800,2637,149
"Connecticut","2020-05-21",32139,2616,947,4814,2661,141
"Connecticut","2020-05-22",32226,2465,909,4827,2685,134
"Connecticut","2020-05-23",32305,2322,871,4839,2706,126
"Connecticut","2020-05-24",32378,2185,835,4850,2727,120
"Connecticut","2020-05-25",32444,2056,800,4860,2746,113
"Connecticut","2020-05-26",32503,1932,765,4869,2764,107
"Connecticut","2020-05-27",32558,1815,732,4877,2782,100
"Connecticut","2020-05-28",32607,1704,700,4884,2798,95
"Connecticut","2020-05-29",32652,1600,669,4891,2813,89
"Connecticut","2020-05-30",32693,1501,639,4897,2827,84
"Connecticut","2020-05-31",32729,1407,610,4903,2840,79
"Connecticut","2020-06-01",32763,1319,582,4908,2852,74
"Connecticut","2020-06-02",32793,1236,555,4912,2864,70
"Connecticut","2020-06-03",32820,1157,529,4916,2875,65
"Connecticut","2020-06-04",32845,1084,504,4920,2885,61
"Connecticut","2020-06-05",32867,1015,480,4923,2895,58
"Connecticut","2020-06-06",32887,950,457,4927,2904,54
"Connecticut","2020-06-07",32906,888,435,4929,2912,50
"Connecticut","2020-06-08",32922,831,414,4932,2920,47
"Connecticut","2020-06-09",32937,777,394,4934,2927,44
"Connecticut","2020-06-10",32950,727,375,4936,2934,41
"Connecticut","2020-06-11",32962,680,356,4938,2940,39
"Connecticut","2020-06-12",32973,636,339,4939,2946,36
"Connecticut","2020-06-13",32983,594,322,4941,2952,34
"Connecticut","2020-06-14",32992,556,306,4942,2957,32
"Delaware","2020-04-12",1586,830,167,238,36,36
"Delaware","2020-04-13",1727,883,179,259,40,39
"Delaware","2020-04-14",1873,936,192,281,45,41
"Delaware","2020-04-15",2023,988,204,303,50,44
"Delaware","2020-04-16",2176,1037,216,326,55,46
"Delaware","2020-04-17",2332,1085,228,350,60,49
"Delaware","2020-04-18",2491,1131,240,374,65,51
"Delaware","2020-04-19",2651,1174,252,398,71,53
"Delaware","2020-04-20",2813,1214,263,422,77,55
"Delaware","2020-04-21",2975,1251,273,446,83,57
"Delaware","2020-04-22",3138,1285,283,471,89,59
"Delaware","2020-04-23",3301,1316,293,495,96,60
"Delaware","2020-04-24",3463,1344,302,519,103,62
"Delaware","2020-04-25",3624,1368,311,544,109,63
"Delaware","2020-04-26",3784,1389,319,568,116,65
"Delaware","2020-04-27",3941,1406,326,591,123,66
"Delaware","2020-04-28",4097,1419,332,615,130,67
"Delaware","2020-04-29",4250,1430,338,638,137,67
"Delaware","2020-04-30",4401,1436,343,660,144,68
"Delaware","2020-05-01",4548,1440,348,682,151,68
"Delaware","2020-05-02",4692,1440,351,704,158,69
"Delaware","2020-05-03",4833,1437,354,725,165,69
"Delaware","2020-05-04",4970,1431,357,745,173,69
"Delaware","2020-05-05",5103,1422,358,765,180,69
"Delaware","2020-05-06",5232,1411,359,785,187,69
"Delaware","2020-05-07",5357,1397,360,804,194,68
"Delaware","2020-05-08",5478,1381,360,822,201,68
"Delaware","2020-05-09",5595,1362,359,839,207,67
"Delaware","2020-05-10",5707,1342,357,856,214,66
"Delaware","2020-05-11",5816,1319,355,872,221,65
"Delaware","2020-05-12",5920,1295,353,888,227,65
"Delaware","2020-05-13",6020,1270,350,903,233,64
"Delaware","2020-05-14",6116,1243,346,917,240,62
"Delaware","2020-05-15",6208,1215,343,931,246,61
"Delaware","2020-05-16",6296,1186,338,944,252,60
"Delaware","2020-05-17",6379,1156,334,957,257,59
"Delaware","2020-05-18",6459,1125,329,969,263,57
"Delaware","2020-05-19",6535,1094,323,980,269,56
"Delaware","2020-05-20",6608,1063,318,991,274,55
"Delaware","2020-05-21",6677,1031,312,1001,279,53
"Delaware","2020-05-22",6742,999,306,1011,284,52
"Delaware","2020-05-23",6804,967,300,1021,289,50
"Delaware","2020-05-24",6862,935,293,1029,294,49
"Delaware","2020-05-25",6918,903,287,1038,298,47
"Delaware","2020-05-26",6970,871,280,1046,303,46
"Delaware","2020-05-27",7020,839,274,1053,307,44
"Delaware","2020-05-28",7066,808,267,1060,311,43
"Delaware","2020-05-29",7111,778,260,1067,315,41
"Delaware","2020-05-30",7152,748,253,1073,319,40
"Delaware","2020-05-31",7191,718,246,1079,322,39
"Delaware","2020-06-01",7228,689,239,1084,326,37
"Delaware","2020-06-02",7262,661,232,1089,329,36
"Delaware","2020-06-03",7295,633,225,1094,332,34
"Delaware","2020-06-04",7325,606,219,1099,335,33
"Delaware","2020-06-05",7353,580,212,1103,338,32
"Delaware","2020-06-06",7380,554,205,1107,341,30
"Delaware","2020-06-07",7405,530,199,1111,344,29
"Delaware","2020-06-08",7428,506,192,1114,346,28
"Delaware","2020-06-09",7450,483,186,1117,349,27
"Delaware","2020-06-10",7470,460,179,1121,351,25
"Delaware","2020-06-11",7489,439,173,1123,353,24
"Delaware","2020-06-12",7507,418,167,1126,355,23
"Delaware","2020-06-13",7523,398,161,1128,358,22
"Delaware","2020-06-14",7539,378,155,1131,359,21
