"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Alaska","2020-06-14",437,6,4,64,18,0
"Arizona","2020-04-10",3174,1488,313,474,94,67
"Arizona","2020-04-11",3357,1518,324,502,102,68
"Arizona","2020-04-12",3536,1541,334,529,111,70
"Arizona","2020-04-13",3709,1556,342,555,120,71
"Arizona","2020-04-14",3876,1565,349,580,129,72
"Arizona","2020-04-15",4037,1567,355,604,138,73
"Arizona","2020-04-16",4191,1563,360,627,147,73
"Arizona","2020-04-17",4338,1554,363,649,156,73
"Arizona","2020-04-18",4479,1539,365,670,164,73
"Arizona","2020-04-19",4613,1519,366,690,173,72
"Arizona","2020-04-20",4739,1495,366,709,182,72
"Arizona","2020-04-21",4859,1467,365,727,190,71
"Arizona","2020-04-22",4973,1436,363,744,199,70
"Arizona","2020-04-23",5079,1402,361,760,207,69
"Arizona","2020-04-24",5180,1365,357,775,215,67
"Arizona","2020-04-25",5274,1326,353,789,222,66
"Arizona","2020-04-26",5362,1286,348,803,230,64
"Arizona","2020-04-27",5445,1244,342,815,237,63
"Arizona","2020-04-28",5522,1201,336,827,244,61
"Arizona","2020-04-29",5594,1158,330,837,251,59
"Arizona","2020-04-30",5660,1114,323,847,257,57
"Arizona","2020-05-01",5722,1071,315,857,263,55
"Arizona","2020-05-02",5780,1027,308,865,269,53
"Arizona","2020-05-03",5834,984,300,873,275,51
"Arizona","2020-05-04",5883,941,292,881,281,50
"Arizona","2020-05-05",5929,898,284,888,286,48
"Arizona","2020-05-06",5971,857,276,894,291,46
"Arizona","2020-05-07",6010,817,268,900,296,44
"Arizona","2020-05-08",6046,777,259,905,300,42
"Arizona","2020-05-09",6079,739,251,910,305,40
"Arizona","2020-05-10",6109,702,243,915,309,38
"Arizona","2020-05-11",6137,666,235,919,313,37
"Arizona","2020-05-12",6163,631,226,923,316,35
"Arizona","2020-05-13",6186,598,218,926,320,33
"Arizona","2020-05-14",6208,566,210,929,323,32
"Arizona","2020-05-15",6227,535,203,932,326,30
"Arizona","2020-05-16",6245,506,195,935,329,28
"Arizona","2020-05-17",6262,477,188,938,332,27
"Arizona","2020-05-18",6277,451,180,940,335,26
"Arizona","2020-05-19",6291,425,173,942,337,24
"Arizona","2020-05-20",6303,401,166,944,340,23
"Arizona","2020-05-21",6314,377,160,946,342,22
"Arizona","2020-05-22",6325,355,153,947,344,20
"Arizona","2020-05-23",6334,335,147,948,346,19
"Arizona","2020-05-24",6343,315,140,950,348,18
"Arizona","2020-05-25",6351,296,134,951,350,17
"Arizona","2020-05-26",6358,278,129,952,351,16
"Arizona","2020-05-27",6364,262,123,953,353,15
"Arizona","2020-05-28",6370,246,118,954,354,14
"Arizona","2020-05-29",6375,231,113,955,356,14
"Arizona","2020-05-30",6380,217,108,955,357,13
"Arizona","2020-05-31",6385,204,103,956,358,12
"Arizona","2020-06-01",6388,191,98,957,359,11
"Arizona","2020-06-02",6392,179,94,957,360,11
"Arizona","2020-06-03",6395,168,89,958,361,10
"Arizona","2020-06-04",6398,158,85,958,362,9
"Arizona","2020-06-05",6401,148,81,958,363,9
"Arizona","2020-06-06",6403,139,78,959,364,8
"Arizona","2020-06-07",6405,130,74,959,365,8
"Arizona","2020-06-08",6407,122,71,959,365,7
"Arizona","2020-06-09",6409,115,67,960,366,7
"Arizona","2020-06-10",6411,108,64,960,367,6
"Arizona","2020-06-11",6412,101,61,960,367,6
"Arizona","2020-06-12",6413,95,58,960,368,6
"Arizona","2020-06-13",6414,89,55,961,368,5
"Arizona","2020-06-14",6415,84,53,961,369,5
"Arkansas","2020-04-10",1068,386,93,160,22,19
"Arkansas","2020-04-11",1097,376,93,164,23,18
"Arkansas","2020-04-12",1123,366,92,168,25,18
"Arkansas","2020-04-13",1148,355,91,172,26,18
"Arkansas","2020-04-14",1170,343,90,176,27,17
"Arkansas","2020-04-15",1191,331,89,179,28,17
"Arkansas","2020-04-16",1210,319,87,182,29,16
"Arkansas","2020-04-17",1228,306,86,184,30,16
"Arkansas","2020-04-18",1245,293,84,187,31,15
"Arkansas","2020-04-19",1260,281,82,189,32,15
"Arkansas","2020-04-20",1273,268,80,191,33,14
"Arkansas","2020-04-21",1286,256,78,193,34,14
"Arkansas","2020-04-22",1298,244,76,195,35,13
"Arkansas","2020-04-23",1308,232,74,196,35,13
"Arkansas","2020-04-24",1318,220,72,198,36,12
"Arkansas","2020-04-25",1327,209,70,199,37,12
"Arkansas","2020-04-26",1335,198,67,200,38,11
"Arkansas","2020-04-27",1342,187,65,201,38,11
"Arkansas","2020-04-28",1349,177,63,202,39,10
"Arkansas","2020-04-29",1355,167,61,203,39,10
"Arkansas","2020-04-30",1360,158,59,204,40,9
"Arkansas","2020-05-01",1365,149,57,205,40,9
"Arkansas","2020-05-02",1370,141,55,205,41,8
"Arkansas","2020-05-03",1374,132,53,206,41,8
"Arkansas","2020-05-04",1377,125,51,207,42,7
"Arkansas","2020-05-05",1381,117,49,207,42,7
"Arkansas","2020-05-06",1384,110,47,208,43,7
"Arkansas","2020-05-07",1386,104,45,208,43,6
"Arkansas","2020-05-08",1389,97,43,208,43,6
"Arkansas","2020-05-09",1391,92,41,209,44,6
"Arkansas","2020-05-10",1393,86,40,209,44,5
"Arkansas","2020-05-11",1395,81,38,209,44,5
"Arkansas","2020-05-12",1397,76,36,209,44,5
"Arkansas","2020-05-13",1398,71,35,210,45,4
"Arkansas","2020-05-14",1399,67,33,210,45,4
"Arkansas","2020-05-15",1401,63,32,210,45,4
"Arkansas","2020-05-16",1402,59,31,210,45,4
"Arkansas","2020-05-17",1403,55,29,210,45,3
"Arkansas","2020-05-18",1404,52,28,211,46,3
"Arkansas","2020-05-19",1404,48,27,211,46,3
"Arkansas","2020-05-20",1405,45,25,211,46,3
"Arkansas","2020-05-21",1406,43,24,211,46,3
"Arkansas","2020-05-22",1406,40,23,211,46,2
"Arkansas","2020-05-23",1407,38,22,211,46,2
"Arkansas","2020-05-24",1407,35,21,211,46,2
"Arkansas","2020-05-25",1408,33,20,211,47,2
"Arkansas","2020-05-26",1408,31,19,211,47,2
"Arkansas","2020-05-27",1408,29,18,211,47,2
"Arkansas","2020-05-28",1409,27,18,211,47,2
"Arkansas","2020-05-29",1409,26,17,211,47,2
"Arkansas","2020-05-30",1409,24,16,211,47,1
"Arkansas","2020-05-31",1409,23,15,211,47,1
"Arkansas","2020-06-01",1409,21,15,211,47,1
"Arkansas","2020-06-02",1410,20,14,211,47,1
"Arkansas","2020-06-03",1410,19,13,211,47,1
"Arkansas","2020-06-04",1410,18,13,211,47,1
"Arkansas","2020-06-05",1410,17,12,211,47,1
"Arkansas","2020-06-06",1410,16,11,212,47,1
"Arkansas","2020-06-07",1410,15,11,212,48,1
"Arkansas","2020-06-08",1410,14,10,212,48,1
"Arkansas","2020-06-09",1410,13,10,212,48,1
"Arkansas","2020-06-10",1410,12,9,212,48,1
"Arkansas","2020-06-11",1410,12,9,212,48,1
"Arkansas","2020-06-12",1411,11,9,212,48,1
"Arkansas","2020-06-13",1411,10,8,212,48,1
"Arkansas","2020-06-14",1411,10,8,212,48,1
"California","2020-04-10",21861,10245,2147,3248,602,458
"California","2020-04-11",23237,10558,2240,3454,657,475
"California","2020-04-12",24594,10826,2326,3658,713,489
"California","2020-04-13",25927,11047,2404,3858,771,502
"California","2020-04-14",27231,11221,2474,4053,829,513
"California","2020-04-15",28503,11349,2536,4244,889,522
"California","2020-04-16",29738,11432,2589,4429,949,530
"California","2020-04-17",30933,11471,2634,4609,1009,535
"California","2020-04-18",32087,11469,2670,4782,1070,538
"California","2020-04-19",33196,11428,2699,4948,1130,539
"California","2020-04-20",34261,11350,2719,5108,1190,539
"California","2020-04-21",35280,11238,2731,5261,1250,537
"California","2020-04-22",36252,11095,2736,5406,1309,534
"California","2020-04-23",37178,10924,2735,5545,1367,529
"California","2020-04-24",38057,10728,2726,5677,1424,523
"California","2020-04-25",38891,10509,2711,5802,1480,515
"California","2020-04-26",39680,10270,2690,5921,1535,507
"California","2020-04-27",40424,10014,2664,6032,1588,497
"California","2020-04-28",41126,9744,2633,6138,1640,487
"California","2020-04-29",41786,9462,2597,6237,1691,476
"California","2020-04-30",42406,9171,2558,6330,1740,464
"California","2020-05-01",42987,8872,2514,6417,1787,451
"California","2020-05-02",43531,8568,2468,6498,1833,439
"California","2020-05-03",44040,8261,2418,6575,1878,425
"California","2020-05-04",44515,7953,2366,6646,1920,412
"California","2020-05-05",44957,7644,2312,6712,1961,398
"California","2020-05-06",45369,7337,2256,6774,2001,385
"California","2020-05-07",45752,7032,2199,6831,2039,371
"California","2020-05-08",46108,6732,2141,6885,2075,357
"California","2020-05-09",46437,6436,2081,6934,2110,343
"California","2020-05-10",46743,6147,2022,6980,2143,330
"California","2020-05-11",47026,5863,1962,7022,2175,316
"California","2020-05-12",47287,5587,1901,7062,2205,303
"California","2020-05-13",47528,5318,1841,7098,2233,290
"California","2020-05-14",47751,5058,1781,7131,2261,277
"California","2020-05-15",47956,4806,1722,7162,2287,265
"California","2020-05-16",48145,4562,1663,7190,2311,252
"California","2020-05-17",48319,4327,1605,7217,2335,240
"California","2020-05-18",48479,4101,1548,7241,2357,229
"California","2020-05-19",48626,3884,1492,7263,2378,218
"California","2020-05-20",48761,3676,1437,7283,2398,207
"California","2020-05-21",48884,3477,1383,7301,2417,197
"California","2020-05-22",48997,3286,1330,7318,2435,187
"California","2020-05-23",49101,3104,1278,7334,2452,177
"California","2020-05-24",49196,2931,1228,7348,2467,168
"California","2020-05-25",49283,2766,1179,7361,2482,159
"California","2020-05-26",49362,2609,1131,7373,2497,150
"California","2020-05-27",49434,2460,1085,7384,2510,142
"California","2020-05-28",49500,2318,1040,7394,2523,134
"California","2020-05-29",49561,2183,997,7403,2534,127
"California","2020-05-30",49615,2056,955,7411,2546,120
"California","2020-05-31",49665,1935,914,7418,2556,113
"California","2020-06-01",49711,1821,875,7425,2566,106
"California","2020-06-02",49752,1713,837,7431,2575,100
"California","2020-06-03",49790,1611,801,7437,2584,94
"California","2020-06-04",49824,1515,766,7442,2592,89
"California","2020-06-05",49855,1424,732,7447,2600,84
"California","2020-06-06",49883,1339,699,7451,2607,79
"California","2020-06-07",49909,1258,668,7455,2614,74
"California","2020-06-08",49932,1182,638,7458,2621,69
"California","2020-06-09",49953,1111,609,7462,2627,65
"California","2020-06-10",49972,1044,581,7464,2632,61
"California","2020-06-11",49989,980,554,7467,2638,57
"California","2020-06-12",50005,921,529,7469,2643,54
"California","2020-06-13",50019,865,504,7472,2647,50
"California","2020-06-14",50032,812,481,7473,2652,47
"Colorado","2020-04-10",6454,2767,600,960,229,126
"Colorado","2020-04-11",6746,2777,612,1004,247,127
"Colorado","2020-04-12",7025,2774,621,1045,265,128
"Colorado","2020-04-13",7289,2758,628,1085,282,128
"Colorado","2020-04-14",7540,2731,633,1123,300,128
"Colorado","2020-04-15",7776,2694,635,1158,317,127
"Colorado","2020-04-16",7998,2647,635,1191,334,126
"Colorado","2020-04-17",8206,2593,633,1223,351,124
"Colorado","2020-04-18",8401,2531,629,1252,367,122
"Colorado","2020-04-19",8583,2464,623,1279,383,120
"Colorado","2020-04-20",8753,2392,616,1305,398,117
"Colorado","2020-04-21",8910,2316,607,1328,413,114
"Colorado","2020-04-22",9056,2237,598,1350,428,111
"Colorado","2020-04-23",9191,2155,587,1370,442,108
"Colorado","2020-04-24",9316,2073,575,1389,455,105
"Colorado","2020-04-25",9431,1989,562,1406,468,101
"Colorado","2020-04-26",9537,1905,549,1422,481,98
"Colorado","2020-04-27",9635,1822,535,1437,493,94
"Colorado","2020-04-28",9725,1739,521,1450,504,90
"Colorado","2020-04-29",9807,1657,506,1463,515,87
"Colorado","2020-04-30",9882,1577,491,1474,525,83
"Colorado","2020-05-01",9951,1499,476,1484,535,80
"Colorado","2020-05-02",10014,1423,461,1494,544,76
"Colorado","2020-05-03",10072,1349,446,1503,553,73
"Colorado","2020-05-04",10124,1277,431,1510,562,69
"Colorado","2020-05-05",10172,1208,415,1518,569,66
"Colorado","2020-05-06",10216,1142,401,1524,577,63
"Colorado","2020-05-07",10255,1078,386,1530,584,60
"Colorado","2020-05-08",10291,1016,371,1535,591,56
"Colorado","2020-05-09",10324,958,357,1540,597,54
"Colorado","2020-05-10",10353,902,343,1545,603,51
"Colorado","2020-05-11",10380,849,329,1549,608,48
"Colorado","2020-05-12",10404,798,316,1552,614,45
"Colorado","2020-05-13",10426,750,303,1556,619,43
"Colorado","2020-05-14",10446,705,290,1559,623,40
"Colorado","2020-05-15",10464,662,278,1561,628,38
"Colorado","2020-05-16",10480,621,266,1564,632,36
"Colorado","2020-05-17",10495,583,255,1566,636,34
"Colorado","2020-05-18",10508,546,244,1568,639,32
"Colorado","2020-05-19",10520,512,233,1570,643,30
"Colorado","2020-05-20",10531,480,223,1571,646,28
"Colorado","2020-05-21",10540,449,213,1573,649,26
"Colorado","2020-05-22",10549,421,203,1574,651,25
"Colorado","2020-05-23",10557,394,194,1575,654,23
"Colorado","2020-05-24",10564,369,185,1576,656,22
"Colorado","2020-05-25",10570,345,176,1577,659,20
"Colorado","2020-05-26",10576,323,168,1578,661,19
"Colorado","2020-05-27",10581,303,160,1579,663,18
"Colorado","2020-05-28",10585,283,153,1580,665,17
"Colorado","2020-05-29",10589,265,145,1580,666,16
"Colorado","2020-05-30",10593,248,138,1581,668,15
"Colorado","2020-05-31",10596,232,132,1581,670,14
"Colorado","2020-06-01",10599,217,126,1582,671,13
"Colorado","2020-06-02",10602,203,120,1582,672,12
"Colorado","2020-06-03",10604,190,114,1582,674,11
"Colorado","2020-06-04",10606,178,108,1583,675,11
"Colorado","2020-06-05",10608,167,103,1583,676,10
"Colorado","2020-06-06",10610,156,98,1583,677,9
"Colorado","2020-06-07",10611,146,93,1583,678,9
"Colorado","2020-06-08",10613,137,89,1584,679,8
"Colorado","2020-06-09",10614,128,84,1584,680,7
"Colorado","2020-06-10",10615,120,80,1584,680,7
"Colorado","2020-06-11",10616,112,76,1584,681,6
"Colorado","2020-06-12",10617,105,72,1584,682,6
"Colorado","2020-06-13",10618,99,69,1584,683,6
"Colorado","2020-06-14",10618,93,65,1585,683,5
"Connecticut","2020-04-10",10614,5731,1115,1585,407,245
"Connecticut","2020-04-11",11594,6097,1198,1732,458,262
"Connecticut","2020-04-12",12585,6439,1279,1881,512,278
"Connecticut","2020-04-13",13580,6752,1356,2030,570,293
"Connecticut","2020-04-14",14573,7033,1428,2179,629,307
"Connecticut","2020-04-15",15558,7279,1496,2327,692,320
"Connecticut","2020-04-16",16529,7490,1558,2473,756,331
"Connecticut","2020-04-17",17483,7664,1614,2616,821,340
"Connecticut","2020-04-18",18414,7801,1663,2755,889,348
"Connecticut","2020-04-19",19320,7902,1707,2891,957,355
"Connecticut","2020-04-20",20197,7967,1744,3023,1026,360
"Connecticut","2020-04-21",21043,7997,1774,3150,1095,363
"Connecticut","2020-04-22",21857,7995,1798,3272,1164,365
"Connecticut","2020-04-23",22637,7963,1816,3389,1234,366
"Connecticut","2020-04-24",23382,7902,1827,3501,1302,366
"Connecticut","2020-04-25",24092,7814,1833,3607,1371,364
"Connecticut","2020-04-26",24766,7703,1834,3708,1438,361
"Connecticut","2020-04-27",25405,7570,1829,3804,1504,357
"Connecticut","2020-04-28",26008,7419,1819,3895,1569,352
"Connecticut","2020-04-29",26577,7250,1805,3980,1633,346
"Connecticut","2020-04-30",27113,7068,1787,4060,1695,339
"Connecticut","2020-05-01",27616,6873,1765,4136,1756,332
"Connecticut","2020-05-02",28087,6668,1740,4206,1814,324
"Connecticut","2020-05-03",28528,6455,1711,4273,1871,316
"Connecticut","2020-05-04",28939,6237,1680,4334,1926,307
"Connecticut","2020-05-05",29323,6013,1646,4392,1980,298
"Connecticut","2020-05-06",29680,5788,1610,4445,2031,288
"Connecticut","2020-05-07",30012,5560,1572,4495,2080,278
"Connecticut","2020-05-08",30320,5333,1533,4541,2127,269
"Connecticut","2020-05-09",30605,5107,1493,4584,2173,259
"Connecticut","2020-05-10",30869,4883,1452,4624,2216,249
"Connecticut","2020-05-11",31113,4663,1410,4660,2257,239
"Connecticut","2020-05-12",31338,4446,1368,4694,2297,229
"Connecticut","2020-05-13",31546,4234,1325,4725,2335,219
"Connecticut","2020-05-14",31737,4027,1282,4754,2370,210
"Connecticut","2020-05-15",31913,3826,1239,4780,2404,201
"Connecticut","2020-05-16",32074,3631,1197,4805,2437,191
"Connecticut","2020-05-17",32223,3442,1154,4827,2468,182
"Connecticut","2020-05-18",32359,3260,1112,4847,2497,174
"Connecticut","2020-05-19",32484,3084,1071,4866,2524,165
"Connecticut","2020-05-20",32598,2916,1031,4883,2550,157
"Connecticut","2020-05-21",32702,2754,991,4899,2575,149
"Connecticut","2020-05-22",32798,2599,952,4913,2598,141
"Connecticut","2020-05-23",32885,2451,914,4926,2620,134
"Connecticut","2020-05-24",32964,2310,877,4938,2641,126
"Connecticut","2020-05-25",33037,2175,840,4949,2660,120
"Connecticut","2020-05-26",33103,2048,805,4959,2678,113
"Connecticut","2020-05-27",33163,1926,771,4968,2696,107
"Connecticut","2020-05-28",33218,1811,738,4976,2712,101
"Connecticut","2020-05-29",33267,1701,706,4984,2727,95
"Connecticut","2020-05-30",33313,1598,674,4990,2741,89
"Connecticut","2020-05-31",33354,1500,644,4996,2755,84
"Connecticut","2020-06-01",33391,1408,615,5002,2767,79
"Connecticut","2020-06-02",33425,1320,587,5007,2779,74
"Connecticut","2020-06-03",33455,1238,561,5012,2790,70
"Connecticut","2020-06-04",33483,1160,535,5016,2801,66
"Connecticut","2020-06-05",33508,1087,510,5020,2810,62
"Connecticut","2020-06-06",33531,1019,486,5023,2820,58
"Connecticut","2020-06-07",33551,954,463,5026,2828,54
"Connecticut","2020-06-08",33570,893,441,5029,2836,51
"Connecticut","2020-06-09",33587,836,420,5031,2844,48
"Connecticut","2020-06-10",33602,783,400,5034,2851,45
"Connecticut","2020-06-11",33616,733,380,5036,2857,42
"Connecticut","2020-06-12",33628,686,362,5038,2863,39
"Connecticut","2020-06-13",33639,642,344,5039,2869,37
"Connecticut","2020-06-14",33649,600,327,5041,2875,34
"Delaware","2020-04-10",1231,651,131,185,27,29
"Delaware","2020-04-11",1339,690,140,201,30,30
"Delaware","2020-04-12",1449,727,149,217,33,32
"Delaware","2020-04-13",1561,763,158,234,37,34
"Delaware","2020-04-14",1675,797,167,251,40,36
"Delaware","2020-04-15",1789,829,175,268,44,37
"Delaware","2020-04-16",1905,859,184,286,48,39
"Delaware","2020-04-17",2021,886,191,303,52,40
"Delaware","2020-04-18",2136,910,199,320,56,41
"Delaware","2020-04-19",2252,932,206,338,61,43
"Delaware","2020-04-20",2366,952,212,355,65,44
"Delaware","2020-04-21",2480,968,218,372,70,45
"Delaware","2020-04-22",2592,982,224,389,74,46
"Delaware","2020-04-23",2703,993,229,405,79,46
"Delaware","2020-04-24",2811,1001,234,422,84,47
"Delaware","2020-04-25",2918,1007,238,438,89,47
"Delaware","2020-04-26",3022,1010,241,453,93,48
"Delaware","2020-04-27",3123,1010,244,468,98,48
"Delaware","2020-04-28",3222,1008,246,483,103,48
"Delaware","2020-04-29",3318,1004,248,498,108,48
"Delaware","2020-04-30",3411,998,249,512,112,48
"Delaware","2020-05-01",3501,989,250,525,117,48
"Delaware","2020-05-02",3588,979,250,538,122,48
"Delaware","2020-05-03",3672,966,250,551,126,47
"Delaware","2020-05-04",3753,952,250,563,131,47
"Delaware","2020-05-05",3831,937,249,575,135,46
"Delaware","2020-05-06",3905,920,247,586,140,46
"Delaware","2020-05-07",3977,902,245,596,144,45
"Delaware","2020-05-08",4045,883,243,607,148,44
"Delaware","2020-05-09",4110,863,241,616,152,43
"Delaware","2020-05-10",4172,842,238,626,156,43
"Delaware","2020-05-11",4231,820,235,635,160,42
"Delaware","2020-05-12",4287,798,231,643,164,41
"Delaware","2020-05-13",4341,776,227,651,168,40
"Delaware","2020-05-14",4392,752,224,659,171,39
"Delaware","2020-05-15",4440,729,219,666,175,38
"Delaware","2020-05-16",4485,706,215,673,178,37
"Delaware","2020-05-17",4528,682,211,679,182,36
"Delaware","2020-05-18",4569,659,206,685,185,35
"Delaware","2020-05-19",4607,636,202,691,188,33
"Delaware","2020-05-20",4643,612,197,696,191,32
"Delaware","2020-05-21",4677,590,192,702,194,31
"Delaware","2020-05-22",4709,567,187,706,196,30
"Delaware","2020-05-23",4739,545,182,711,199,29
"Delaware","2020-05-24",4767,523,177,715,202,28
"Delaware","2020-05-25",4793,501,172,719,204,27
"Delaware","2020-05-26",4818,480,167,723,206,26
"Delaware","2020-05-27",4841,460,163,726,209,25
"Delaware","2020-05-28",4863,440,158,729,211,24
"Delaware","2020-05-29",4883,420,153,732,213,23
"Delaware","2020-05-30",4902,401,148,735,215,22
"Delaware","2020-05-31",4919,383,143,738,216,21
"Delaware","2020-06-01",4936,365,138,740,218,20
"Delaware","2020-06-02",4951,348,134,743,220,19
